Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipus_Compravendes,N_compravendes,Tipus_Preu_Mitja,Valor,Tipus_Superficie,M2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Usat. Milers d'euros,367.7,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Usat. Milers d'euros,367.7,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Usat. Milers d'euros,367.7,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Total. Euros/m2 construït,3754.5,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Total. Euros/m2 construït,3754.5,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Total. Euros/m2 construït,3754.5,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Nou. Euros/m2 construït,6516.1,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Nou. Euros/m2 construït,6516.1,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Nou. Euros/m2 construït,6516.1,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Usat. Euros/m2 construït,3574.4,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Usat. Euros/m2 construït,3574.4,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou lliure,4,Usat. Euros/m2 construït,3574.4,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Total. Milers d'euros,377.7,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Total. Milers d'euros,377.7,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Total. Milers d'euros,377.7,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Nou. Milers d'euros,531.6,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Nou. Milers d'euros,531.6,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Nou. Milers d'euros,531.6,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Usat. Milers d'euros,367.7,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Usat. Milers d'euros,367.7,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Usat. Milers d'euros,367.7,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Total. Euros/m2 construït,3754.5,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Total. Euros/m2 construït,3754.5,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Total. Euros/m2 construït,3754.5,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Nou. Euros/m2 construït,6516.1,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Nou. Euros/m2 construït,6516.1,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Nou. Euros/m2 construït,6516.1,Habitatge usat,105.2
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Usat. Euros/m2 construït,3574.4,Total,104.0
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Usat. Euros/m2 construït,3574.4,Habitatge nou lliure,84.7
2020,1,1,Ciutat Vella,2,el Barri Gòtic,Habitatge nou protegit,0,Usat. Euros/m2 construït,3574.4,Habitatge usat,105.2
